Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2020-01-02,68.04620361328125,68.08452005490719,66.76128915563321,66.76128915563321,28132000
2020-01-03,67.7122802734375,68.3014923595591,66.96004487038897,67.07529792848747,23728000
2020-01-06,69.38187408447266,69.49582866023067,67.18179218887404,67.18179218887404,34646000
2020-01-07,69.33858489990234,69.81880854006761,69.1912799697046,69.56750400556096,30054000
2020-01-08,69.88499450683594,70.24628223696304,69.21416826116834,69.27587246039515,30560000
2020-01-09,70.65682983398438,71.03006199373336,70.18107880646254,70.69365795847132,30018000
2020-01-10,71.14950561523438,71.40822890881397,70.58318772267843,71.0415118760559,36414000
2020-01-13,71.62226104736328,71.68645588790679,70.96487520274847,71.46799296355893,33046000
2020-01-14,71.20673370361328,71.75015744005867,71.08182939227687,71.61131918676213,31178000
2020-01-15,71.62077331542969,71.73000479006916,71.17339126528485,71.17339126528485,25654000
2020-01-16,72.2428207397461,72.25725584682053,71.7063602218111,72.03082741028582,23474000
2020-01-17,73.67057037353516,73.71560700280071,72.5672982481127,72.80068989152969,47924000
2020-01-21,73.87012481689453,74.24086640534432,73.21323244155424,73.60736938544426,40734000
2020-01-22,73.94725036621094,74.80637844327426,73.89648829768433,74.19856247091646,32216000
2020-01-23,73.98208618164062,74.42349979351208,73.75566532050314,74.03135994138042,27024000
2020-01-24,72.98979187011719,74.42225424928164,72.91713034976826,74.32745029050261,35692000
2020-01-27,71.35701751708984,71.56453831893283,70.7250088867633,71.21270441236497,35104000
2020-01-28,72.2856216430664,72.45681549290353,71.28585563476057,71.80987814872196,31548000
2020-01-29,72.58769989013672,72.92609346524814,71.99599711315511,72.59615897017159,21554000
2020-01-30,72.4488525390625,72.52051172814387,71.48143450289146,71.65859679392226,26788000
2020-01-31,71.37344360351562,73.15997988949793,71.08978349020452,73.09876926273381,48344000
2020-02-03,73.9467544555664,74.14880041149051,72.60561063831744,72.75539861661565,60736000
2020-02-04,72.01242065429688,73.12863193780154,70.9788182849418,72.51006361759383,78660000
2020-02-05,72.07013702392578,72.84695990234495,71.19080286656136,72.77629546072534,39724000
2020-02-06,73.46354675292969,73.7506846735692,72.13683044795762,72.17465331733683,33588000
2020-02-07,73.61283111572266,73.94177081761104,72.97186227581173,73.01913895772861,23446000
2020-02-10,75.0783920288086,75.11919911374271,73.36849619841237,73.36849619841237,28398000
2020-02-11,75.0838623046875,76.12094993003758,74.92700486107067,75.23415143302483,26892000
2020-02-12,75.55563354492188,75.67631590798648,75.05003268527967,75.3670279617218,23352000
2020-02-13,75.37599182128906,75.9990402732199,74.8753646334748,75.27795305804572,18590000
2020-02-14,75.6785659790039,75.6785659790039,75.01171857173469,75.42277370442471,23956000
2020-02-18,75.62531280517578,76.22049341890937,75.2729852602781,75.3929158890441,22414000
2020-02-19,75.97465515136719,76.2441763149109,75.71139856662336,75.89403571728414,18986000
2020-02-20,75.54966735839844,76.12146015343936,74.98584007034944,75.74125716479779,21932000
2020-02-21,73.90544891357422,75.25430756546942,73.67305203772625,75.04604260504198,34634000
2020-02-24,70.74441528320312,71.50979486204967,70.23682499273656,70.96934780847315,57342000
2020-02-25,69.0952377319336,71.56802269658145,68.79416586579799,71.31223804095893,49566000
2020-02-26,69.33061981201172,70.45131882585119,68.6249624458566,69.4779247431001,44048000
2020-02-27,65.59381866455078,68.26187602826585,65.5480302915154,67.78194857537117,59566000
2020-02-28,66.65081024169922,66.7408834910293,63.250415991203695,63.57388465682393,75782000
2020-03-02,69.1280746459961,69.21566484351548,66.02801190837346,67.26191366269606,48630000
2020-03-03,66.75332641601562,70.17511501279238,66.28603443608321,69.64114513956,48046000
2020-03-04,68.99918365478516,69.07732003369244,66.83892159728137,67.64112175406288,38266000
2020-03-05,65.6410903930664,67.62519232735532,64.94737001696318,67.1917442822063,51226000
2020-03-06,64.61446380615234,65.00311829561328,62.755269604252554,63.551994981774556,53212000
2020-03-09,60.491485595703125,62.44224502549843,59.7171532961249,59.98090344904182,67308000
2020-03-10,63.71770095825195,63.755523823884545,60.6512240867388,62.703006340955795,52228000
2020-03-11,60.4840202331543,62.750783957248736,59.52157973704793,62.190438284986186,52170000
2020-03-12,55.48270034790039,59.412090335161196,55.40258209281323,56.034586872457965,84534000
2020-03-13,60.69900131225586,60.700493420966005,55.59383298985285,58.672102616166846,74002000
2020-03-16,53.96091842651367,57.34175598785899,53.46875032867121,54.541667669853034,85048000
2020-03-17,55.72605514526367,56.27644580827855,52.55158829559161,54.39784304976598,77230000
2020-03-18,54.581478118896484,55.06419238089318,51.61950559200986,52.576475036439554,84668000
2020-03-19,55.50162124633789,57.62556027175729,52.75552980752347,54.39486379137895,73022000
2020-03-20,53.363250732421875,56.929857717031815,53.02336126073511,56.518305259955,72036000
2020-03-23,52.58195114135742,53.31348689204805,50.43790473543113,52.81584393747912,80882000
2020-03-24,56.45560073852539,56.482473882609035,54.273932745682316,54.92833442896245,66890000
2020-03-25,54.8646354675293,57.174195720333074,54.04451861574049,56.057984515488805,81630000
2020-03-26,57.81366729736328,58.22272907580746,54.4187442255657,55.32793956459401,71434000
2020-03-27,55.27370071411133,57.26228307317733,55.03483421977747,56.01817567477128,64170000
2020-03-30,57.07068634033203,57.310053987846615,54.5655535212399,55.98681933569691,51482000
2020-03-31,57.86642074584961,58.48847445224497,56.63873792005758,57.0945790583464,49728000
2020-04-01,55.0203971862793,56.21822639006784,54.61382603119818,55.83553656818428,46884000
2020-04-02,55.777809143066406,56.077388876340756,54.56156971898551,54.65412981425825,39298000
